,r,a,p,target,t5,Our,label
2953,CC(C)(C)OC(=O)NC1CCNCC1.Cc1ccc(S(=O)(=O)n2cc(-c3cncc(Cl)n3)c3cc(-c4c(F)cccc4Cl)ccc32)cc1,CS(C)=O,Cc1ccc(S(=O)(=O)n2cc(-c3cncc(N4CCC(NC(=O)OC(C)(C)C)CC4)n3)c3cc(-c4c(F)cccc4Cl)ccc32)cc1,70.5,63.968746185302734,73.6285171508789,196
2954,CC(C)(C)OC(=O)N1CCC(Oc2ccnc(Cl)n2)CC1.Nc1cc(-c2cnc(C3(O)CCC3)s2)cc([N+](=O)[O-])c1,C1COCCO1.CC(=O)[O-].CC(=O)[O-].CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd+2],CC(C)(C)OC(=O)N1CCC(Oc2ccnc(Nc3cc(-c4cnc(C5(O)CCC5)s4)cc([N+](=O)[O-])c3)n2)CC1,70.19999694824219,78.48760986328125,73.884033203125,26
2955,C=Cc1ccnc(Cl)n1.Cc1cc(N)cc(-c2cnc(C3(O)CCC3)s2)c1,C1COCCO1.CC(=O)[O-].CC(=O)[O-].CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.O=C([O-])[O-].[Cs+].[Cs+].[Pd+2],C=Cc1ccnc(Nc2cc(C)cc(-c3cnc(C4(O)CCC4)s3)c2)n1,31.799999237060547,82.57389831542969,39.11745071411133,26
2956,CS(=O)(=O)N[C@@H]1CCCC[C@H]1Nc1nc(Cl)ncc1Cl.Nc1ccc2c(c1)CCC(F)(F)CC2,C1COCCO1.CC(C)O.Cl,CS(=O)(=O)N[C@@H]1CCCC[C@H]1Nc1nc(Nc2ccc3c(c2)CCC(F)(F)CC3)ncc1Cl,45.0,85.22733306884766,33.78065872192383,26
2957,CN1C(=O)CCCc2cc(N)ccc21.CNC(=O)c1cccc(Cl)c1Nc1nc(Cl)ncc1Cl,C1COCCO1.CC(C)O.Cl,CNC(=O)c1cccc(Cl)c1Nc1nc(Nc2ccc3c(c2)CCCC(=O)N3C)ncc1Cl,70.0,17.91914939880371,46.901912689208984,26
2958,CNC(=O)c1ccccc1Nc1nc(Cl)ncc1Cl.Nc1ccc2c(c1Br)C1CCC2CN(C(=O)C(F)(F)F)C1,C1COCCO1.CC(C)O.Cl,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2Br)C2CCC3CN(C(=O)C(F)(F)F)C2)ncc1Cl,19.100000381469727,47.55542755126953,62.58464050292969,26
2959,CNC(=O)c1ccccc1Nc1nc(Cl)ncc1Cl.Nc1ccc2c(c1)C1CCC2CN(C(=O)C(F)(F)F)C1,C1COCCO1.CC(C)O.Cl,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)C2CCC3CN(C(=O)C(F)(F)F)C2)ncc1Cl,78.0,23.408483505249023,51.84254455566406,26
2960,CNC(=O)c1ccccc1Nc1nc(Cl)ncc1Cl.Nc1ccc2c(c1)CCC(N1CCOCC1)CC2,C1COCCO1.CC(C)O.Cl,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)CCC(N2CCOCC2)CC3)ncc1Cl,42.70000076293945,13.584224700927734,37.66581344604492,26
2961,COc1cc(N2CCN(C(C)C)CC2)ccc1N.COc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F,C1COCCO1.CCCCCC.CO.C[O-].Cl.ClCCl.OCC(F)(F)F.[Na+],COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,65.5,62.288482666015625,57.05570983886719,26
2962,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)ccc1N.COc1ccc(-c2nc3cc(F)ccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F,C1COCCO1.CCCCCC.CO.C[O-].Cl.ClCCl.OCC(F)(F)F.[Na+],COc1cc(N2CCC(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,77.19999694824219,82.87672424316406,54.520042419433594,26
2963,COc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1N.COc1ccc(-c2nc3cc(F)ccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F,C1COCCO1.CCCCCC.CO.C[O-].Cl.ClCCl.OCC(F)(F)F.[Na+],COc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3cc(F)ccn23)n1,41.0,74.67390441894531,53.10622024536133,26
2964,CC1(C)CCC(=O)Nc2ccc(N)cc21.Cn1ccnc1-c1ccccc1Nc1nc(Cl)ncc1Cl,C1COCCO1.COCCO.Cl,Cn1ccnc1-c1ccccc1Nc1nc(Nc2ccc3c(c2)C(C)(C)CCC(=O)N3)ncc1Cl,82.30000305175781,27.952611923217773,28.05217170715332,26
2965,CCN1C(=O)CCC(C)(C)c2cc(N)ccc21.COc1cc(N2CCOCC2)ccc1Nc1nc(Cl)ncc1Cl,C1COCCO1.COCCO.Cl,CCN1C(=O)CCC(C)(C)c2cc(Nc3ncc(Cl)c(Nc4ccc(N5CCOCC5)cc4OC)n3)ccc21,92.0999984741211,53.603965759277344,41.17525100708008,26
2966,CNC(=O)c1ccccc1Nc1nc(Cl)ncc1Cl.COc1c(N)ccc2c1CCCC(=O)N2C,C1COCCO1.COCCO.Cl.O=C([O-])[O-],CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCCC(=O)N3C)ncc1Cl,25.200000762939453,31.59024429321289,43.13273620605469,26
2967,CCN1CCc2ccc(N)cc2CC1.O=C(N[C@@H]1CCCC[C@H]1Nc1nc(Cl)ncc1Cl)C(F)(F)F,C1COCCO1.COCCO.Cl.O=C([O-])[O-],CCN1CCc2ccc(Nc3ncc(Cl)c(N[C@@H]4CCCC[C@H]4NC(=O)C(F)(F)F)n3)cc2CC1,45.0,47.040157318115234,41.73706817626953,26
2968,CC1(C)CC(Nc2nc(Cl)ncc2C(N)=O)CC(C)(C)N1.Nc1cc(-n2cnnn2)c(C2CC2)cc1F,CC(C)O,CC1(C)CC(Nc2nc(Nc3cc(-n4cnnn4)c(C4CC4)cc3F)ncc2C(N)=O)CC(C)(C)N1,47.70000076293945,36.65303802490234,37.6943473815918,26
2969,COC(=O)C1(c2ccc(N)cc2)CCC1.Clc1nc2c(c(N3CCOCC3)n1)CCC2,CC(C)O,COC(=O)C1(c2ccc(Nc3nc4c(c(N5CCOCC5)n3)CCC4)cc2)CCC1,24.0,74.27957153320312,66.52169799804688,26
2970,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.COc1cc(C2CCN(CC(C)C)CC2)ccc1N,CC(C)O.C[O-].Cc1ccc(S(=O)(=O)O)cc1.ClCCl.[Na+],CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(C4CCN(CC(C)C)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,51.59999847412109,53.950340270996094,59.60512161254883,26
2971,CCCN1CCC(c2ccc(N)c(OCC)c2)CC1.CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F,CC(C)O.C[O-].Cc1ccc(S(=O)(=O)O)cc1.ClCCl.[Na+],CCCN1CCC(c2ccc(Nc3nccc(-c4c(-c5ccc(OCC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1,62.59999847412109,51.47939300537109,59.08071517944336,26
2972,CCCN1CCC(c2cc(OC)c(N)cc2C)CC1.COc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F,CC(C)O.C[O-].Cc1ccc(S(=O)(=O)O)cc1.ClCCl.[Na+],CCCN1CCC(c2cc(OC)c(Nc3nccc(-c4c(-c5ccc(OC)c(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)cc2C)CC1,69.19999694824219,38.92457962036133,55.855899810791016,26
2973,CN1C(=O)C(C)(C)CN(C2CCCC2)c2nc(Cl)ncc21.COc1cc(C(=O)O)ccc1N,CCO.Cl,COc1cc(C(=O)O)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(C)(C)C(=O)N2C,52.0,38.23569107055664,62.38068771362305,26
2974,COc1cc(C(=O)O)ccc1N.O=C1Nc2cnc(Cl)nc2N(C2CCCC2)CC1(F)F,CCO.Cl,COc1cc(C(=O)O)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2,67.5999984741211,62.06024169921875,59.164913177490234,26
2975,COc1cc(N)ccc1-c1sc(C)nc1C.Cc1cc(Cc2ccccc2)nc(Cl)n1,CCOC(C)=O.ClCCl,COc1cc(Nc2nc(C)cc(Cc3ccccc3)n2)ccc1-c1sc(C)nc1C,94.5999984741211,58.99149703979492,61.69075393676758,26
2976,COc1cc(N)ccc1-c1cnn(C)c1.Cc1cc(Cc2ccccc2)nc(Cl)n1,CCOC(C)=O.ClCCl,COc1cc(Nc2nc(C)cc(Cc3ccccc3)n2)ccc1-c1cnn(C)c1,22.100000381469727,75.06307220458984,59.892303466796875,26
2977,CCc1cc(N)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1.COc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F,Cl.OCC(F)(F)F,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,57.400001525878906,54.03224182128906,44.30373764038086,26
2978,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Cl)n2)cc1C(=O)Nc1c(F)cccc1F.CCc1cc(N)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,Cl.OCC(F)(F)F,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3cc(CC)c(N4CCC(N5CCN(S(C)(=O)=O)CC5)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F,68.5,51.75694274902344,48.022308349609375,26
2979,COc1ccc(Cl)cc1.OB(O)c1ccccc1,C1COCCO1.CC(=O)[O-].CC(=O)[O-].CN(C)[c-]1cccc1P(c1ccccc1)c1ccccc1.[Cs+].[F-].[Fe+2].[Pd+2].c1cc[cH-]c1,COc1ccc(-c2ccccc2)cc1,69.80000305175781,94.06436920166016,96.82698822021484,222
2980,CC(=O)c1ccc(Cl)cc1.OB(O)c1ccccc1,C1COCCO1.CC(=O)[O-].CC(=O)[O-].CN(C)[c-]1cccc1P(c1ccccc1)c1ccccc1.[Cs+].[F-].[Fe+2].[Pd+2].c1cc[cH-]c1,CC(=O)c1ccc(-c2ccccc2)cc1,87.80000305175781,94.15987396240234,91.85517883300781,222
2981,CN(c1ccc(N)cc1F)C1CCN(Cc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)CC1.O=C(Nc1ccncc1)Oc1ccccc1,C1CCOC1.C1COCCO1,CN(c1ccc(NC(=O)Nc2ccncc2)cc1F)C1CCN(Cc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)CC1,67.0,36.66732025146485,29.626461029052734,219
2982,CN(c1ccc(N)cc1)C1CCN(Cc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)CC1.O=C(Nc1ccncc1)Oc1ccccc1,C1CCOC1.C1COCCO1,CN(c1ccc(NC(=O)Nc2ccncc2)cc1)C1CCN(Cc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)CC1,29.200000762939453,27.696557998657227,29.889589309692383,219
2983,CC(C)(C#N)c1cccc(NC(=O)Oc2ccccc2)c1.COCCOc1cc2ncnc(Sc3cccc(N)c3)c2cc1OC,C1CCOC1.CN(C)c1ccncc1,COCCOc1cc2ncnc(Sc3cccc(NC(=O)Nc4cccc(C(C)(C)C#N)c4)c3)c2cc1OC,22.899999618530277,44.350955963134766,49.22971725463867,219
2984,COCCOc1cc2ncnc(Sc3cccc(N)c3)c2cc1OC.O=C(Nc1cc(C(F)(F)F)nn1-c1ccc(F)cc1)Oc1ccccc1,C1CCOC1.CN(C)c1ccncc1,COCCOc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(C(F)(F)F)nn4-c4ccc(F)cc4)c3)c2cc1OC,25.0,82.2195053100586,56.676448822021484,219
2985,CC(CF)(CF)c1cc(NC(=O)Oc2ccccc2)no1.COc1cc2ncnc(Oc3cccc(N)c3)c2cc1OC,C1CCOC1.CN(C)c1ccncc1,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(CF)CF)on4)c3)c2cc1OC,31.0,27.6413688659668,45.295013427734375,219
2986,CC(C)(c1cc(NC(=O)Oc2ccccc2)no1)C(F)(F)F.CCOc1cc2c(Oc3cccc(N)c3)ncnc2cc1OC,C1CCOC1.CN(C)c1ccncc1,CCOc1cc2c(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)ncnc2cc1OC,28.0,14.725802421569824,52.96605682373047,219
2987,COc1cc2ncnc(Oc3cccc(N)c3)c2cc1OC.O=C(Nc1cc(C2CCOCC2)no1)Oc1ccccc1,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)C)no4)c3)c2cc1OC,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C5CCOCC5)no4)c3)c2cc1OC,46.09999847412109,25.69536590576172,56.31536865234375,219
2988,COCCOc1cc2ncnc(Oc3cccc(N)c3)c2cc1OC.O=C(Nc1cc(C2CC2)no1)Oc1ccccc1,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)C)no4)c3)c2cc1OC,COCCOc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C5CC5)no4)c3)c2cc1OC,52.20000076293945,27.611928939819336,48.88806915283203,219
2989,COCC(C)(C)c1cc(NC(=O)Oc2ccccc2)on1.COc1cc2ncnc(Oc3cccc(N)c3)c2cc1OC,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)C)no4)c3)c2cc1OC,COCC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3ncnc4cc(OC)c(OC)cc34)c2)on1,54.0,45.38860321044922,50.3791618347168,219
2990,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CSC[C@H](N)C(=O)O,C1COCCO1.Cl.O.O=C([O-])O.[Na+],CSC[C@H](NC(=O)OC(C)(C)C)C(=O)O,76.19999694824219,93.88787841796876,85.23092651367188,367
2991,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC(C)(C)SSC(CN=[N+]=[N-])C[C@H](N)C(=O)O,C1COCCO1.Cl.O.O=C([O-])O.[Na+],CC(C)(C)OC(=O)N[C@@H](CC(CN=[N+]=[N-])SSC(C)(C)C)C(=O)O,90.9000015258789,87.0272216796875,82.91661834716797,367
2992,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)CCC[C@H](N)C(=O)O,C1COCCO1.O.O=C([O-])O.[Na+],COC(=O)CCC[C@H](NC(=O)OC(C)(C)C)C(=O)O,89.9000015258789,78.23680114746094,89.35038757324219,367
2993,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)CC[C@H](N)C(=O)O,C1COCCO1.O.O=C([O-])O.[Na+],COC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(=O)O,69.0,92.34573364257812,89.12080383300781,367
2994,COc1ccccc1OCC1CO1.O=c1[nH]c2ccc(Cl)cc2n1CC1CCCNC1,CC(C)O,COc1ccccc1OCC(O)CN1CCCC(Cn2c(=O)[nH]c3ccc(Cl)cc32)C1,28.0,64.4710922241211,46.8942985534668,161
2995,CC1(C)CC(c2ccccc2N2CCNCC2)CC(C)(C)C1.CCCCC1CO1,CC(C)O,CCCCC(O)CN1CCN(c2ccccc2C2CC(C)(C)CC(C)(C)C2)CC1,72.5999984741211,87.32752990722656,74.76927185058594,161
2996,CCC1CO1.Fc1ccc2c(C3CCNCC3)noc2c1,CC(C)O,CCC(O)CN1CCC(c2noc3cc(F)ccc23)CC1,26.799999237060547,35.059627532958984,71.99762725830078,161
2997,C1CCNCC1.O=C1c2ccccc2C(=O)N1CC1CO1,CCO,O=C1c2ccccc2C(=O)N1CC(O)CN1CCCCC1,70.80000305175781,66.30337524414062,76.96248626708984,161
2998,CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC2CO2)C1.Clc1ccc2oc(C3CCNCC3)nc2c1,CCO,CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3nc4cc(Cl)ccc4o3)CC2)C1,95.5,71.53948211669922,52.65227127075195,161
2999,COc1ccc(C2CNC(=O)C2)cc1OC(C)C1CO1.c1ccc(N2CCNCC2)cc1,CCO,COc1ccc(C2CNC(=O)C2)cc1OC(C)C(O)CN1CCN(c2ccccc2)CC1,68.0,61.09444427490234,55.91923522949219,161
3000,C1CCNCC1.O=C1NCCc2c(OCC3CO3)cccc21,CCO,O=C1NCCc2c(OCC(O)CN3CCCCC3)cccc21,66.9000015258789,43.430023193359375,82.04737854003906,161
3001,C=CCc1c(OCC2CO2)ccc2c(OCc3ccccc3)cc(=O)oc12.Clc1ccc(CN2CCNCC2)cc1,CCO,C=CCc1c(OCC(O)CN2CCN(Cc3ccc(Cl)cc3)CC2)ccc2c(OCc3ccccc3)cc(=O)oc12,52.20000076293945,86.52481842041016,50.780433654785156,161
3002,C1COCCN1.COc1ccc(-c2coc3cc(OCC4CO4)ccc3c2=O)cc1OC,CCO,COc1ccc(-c2coc3cc(OCC(O)CN4CCOCC4)ccc3c2=O)cc1OC,51.59999847412109,68.60738372802734,80.66974639892578,161
3003,CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC2CO2)C1.FC(F)(F)c1ccc2sc(C3CCNCC3)nc2c1,CCO,CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3nc4cc(C(F)(F)F)ccc4s3)CC2)C1,79.80000305175781,79.99334716796875,59.6519889831543,161
3004,CC(C)(C)NCCO.c1ccc(COCC2CO2)cc1,CCO,CC(C)(C)N(CCO)CC(O)COCc1ccccc1,83.5,65.3740005493164,72.64403533935547,161
3005,Cc1nc(-n2cnn(CC3CC3)c2=O)sc1C(=O)O.NCc1cccnc1,Cc1nc(-n2cnn(Cc3ccc(C(F)(F)F)cc3)c2=O)sc1C(=O)O,Cc1nc(-n2cnn(CC3CC3)c2=O)sc1C(=O)NCc1cccnc1,49.0,42.25934982299805,49.883018493652344,151
3006,Cc1cnc(CN)cn1.Cc1nc(-n2cnn(Cc3ccc(F)cc3)c2=O)sc1C(=O)O,Cc1nc(-n2cnn(Cc3ccc(C(F)(F)F)cc3)c2=O)sc1C(=O)O,Cc1cnc(CNC(=O)c2sc(-n3cnn(Cc4ccc(F)cc4)c3=O)nc2C)cn1,64.0,65.30853271484375,67.96688079833984,151
3007,Cc1nc(N2CCN(Cc3ccc(F)cc3)C2=O)sc1C(=O)O.NCc1ccc(C(F)F)o1,Cc1nc(N2CCN(Cc3ccccc3)C2=O)sc1C(=O)O,Cc1nc(N2CCN(Cc3ccc(F)cc3)C2=O)sc1C(=O)NCc1ccc(C(F)F)o1,47.0,53.42003631591797,50.98515319824219,151
3008,Cc1nc(N2CCN(Cc3ccc(OC(F)(F)F)cc3)C2=O)sc1C(=O)O.NCCc1cccnc1,Cc1nc(N2CCN(Cc3ccccc3)C2=O)sc1C(=O)O,Cc1nc(N2CCN(Cc3ccc(OC(F)(F)F)cc3)C2=O)sc1C(=O)NCCc1cccnc1,21.0,42.8513069152832,55.73743438720703,151
3009,Cc1nc(N2CCN(CC3CC3)C2=O)sc1C(=O)O.NCc1cccnc1,Cc1nc(N2CCN(Cc3ccccc3)C2=O)sc1C(=O)O,Cc1nc(N2CCN(CC3CC3)C2=O)sc1C(=O)NCc1cccnc1,33.0,33.784183502197266,53.21552658081055,151
3010,Cc1nc(N2CCN(CCCC(F)(F)F)C2=O)sc1C(=O)O.Cn1cc(CN)cn1,NCc1cncc(F)c1,Cc1nc(N2CCN(CCCC(F)(F)F)C2=O)sc1C(=O)NCc1cnn(C)c1,49.0,57.84578323364258,58.57461166381836,151
3011,Cc1nc(N2CCN(CC3CC3)C2=O)sc1C(=O)O.Cc1ncc(CN)s1,NCc1cncc(F)c1,Cc1ncc(CNC(=O)c2sc(N3CCN(CC4CC4)C3=O)nc2C)s1,65.0,22.22267341613769,46.5146598815918,151
3012,Cc1nc(N2CCN(CC(C)C)C2=O)sc1C(=O)O.NCc1cccnc1,NCc1cncc(F)c1,Cc1nc(N2CCN(CC(C)C)C2=O)sc1C(=O)NCc1cccnc1,40.0,47.2919807434082,43.15544891357422,151
3013,Brc1ccc2[nH]ccc2c1,CC(=O)O.O.[BH3-]C#N.[Na+],Brc1ccc2c(c1)CCN2,71.0,61.873573303222656,72.67064666748047,498
3014,COc1c(C)ccc2[nH]ccc12,CC(=O)O.O.[BH3-]C#N.[Na+],COc1c(C)ccc2c1CCN2,92.0999984741211,92.68999481201172,70.23104095458984,498
3015,Clc1cc2cc[nH]c2cc1Cl,CC(=O)O.[BH3-]C#N.[Na+],Clc1cc2c(cc1Cl)NCC2,90.0,78.10211181640625,76.31472778320312,498
3016,COc1cc2cc[nH]c2cc1C(F)(F)F,CC(=O)O.[BH3-]C#N.[Na+],COc1cc2c(cc1C(F)(F)F)NCC2,99.0,96.69405364990234,78.69818878173828,498
3017,Clc1ccc2[nH]ccc2c1,CC(=O)O.[BH3-]C#N.[Na+],Clc1ccc2c(c1)CCN2,94.0,95.82765197753906,79.35247802734375,498
3018,CCOc1ccc(-c2nc(-c3cccc4[nH]ccc34)no2)cc1OC,CCOc1ccc(-c2nc(-c3cccc4[nH]ccc34)no2)cc1OCC,CCOc1ccc(-c2nc(-c3cccc4c3CCN4)no2)cc1OC,100.0,50.605010986328125,64.11548614501953,498
3019,CCCOc1ccc(-c2nc(-c3cccc4[nH]ccc34)no2)cc1Cl,CCOc1ccc(-c2nc(-c3cccc4[nH]ccc34)no2)cc1OCC,CCCOc1ccc(-c2nc(-c3cccc4c3CCN4)no2)cc1Cl,99.0,97.1056900024414,67.14863586425781,498
3020,CC(C)(C)c1cc2cc[nH]c2cc1Cl,[BH3-]C#N.[Na+],CC(C)(C)c1cc2c(cc1Cl)NCC2,71.80000305175781,86.72505950927734,81.90011596679688,498
3021,CCCc1cc2cc[nH]c2cc1Cl,[BH3-]C#N.[Na+],CCCc1cc2c(cc1Cl)NCC2,93.4000015258789,65.22271728515625,84.2010269165039,498
3022,CCCC(=O)Cl.COc1cc(O)ccc1-c1ccc2c(c1COc1cc(F)ccc1C)N(C)C(=O)C(C)(C)N2,C1CCOC1.CCN(CC)CC,CCCC(=O)Oc1ccc(-c2ccc3c(c2COc2cc(F)ccc2C)N(C)C(=O)C(C)(C)N3)c(OC)c1,92.0,54.605751037597656,69.64376831054688,175
3023,CC(C)(C)C(=O)Cl.Oc1ccc(Br)cc1,C1CCOC1.CCN(CC)CC,CC(C)(C)C(=O)Oc1ccc(Br)cc1,100.0,95.78118896484376,93.1270980834961,175
3024,CC(=O)Cl.Cc1ccc2ccccc2c1O,CCN(CC)CC.CCOC(C)=O,CC(=O)Oc1c(C)ccc2ccccc12,63.09999847412109,87.1309585571289,86.69401550292969,175
3025,CC(=O)Cl.CCOC(=O)c1c(C)oc(=O)c(-c2c(C)cc(C)cc2C)c1O,CCN(CC)CC.CCOC(C)=O,CCOC(=O)c1c(C)oc(=O)c(-c2c(C)cc(C)cc2C)c1OC(C)=O,81.0,55.90967559814453,76.4791259765625,175
3026,CC(C)(C)C(=O)Cl.CN(C)CC1C2CCC(C2)CC1c1cccc(O)c1,CCN(CC)CC.ClCCl,CN(C)CC1C2CCC(C2)CC1c1cccc(OC(=O)C(C)(C)C)c1,81.9000015258789,55.1555290222168,83.49403381347656,175
3027,CC(C)(C)C(=O)Cl.CN(C)CC1C(c2cccc(O)c2)=CC2CCC1C2,CCN(CC)CC.ClCCl,CN(C)CC1C(c2cccc(OC(=O)C(C)(C)C)c2)=CC2CCC1C2,87.4000015258789,87.25244140625,82.46074676513672,175
3028,CC(=O)Cl.Oc1cccc(Br)c1,ClCCl.c1ccncc1,CC(=O)Oc1cccc(Br)c1,73.9000015258789,95.2205047607422,87.50386810302734,175
3029,CC(=O)Cl.Oc1ccc2c(c1)CCC2,ClCCl.c1ccncc1,CC(=O)Oc1ccc2c(c1)CCC2,91.5999984741211,89.34646606445312,82.88662719726562,175
3030,CC(=O)Cl.Oc1ccc2ncccc2c1,c1ccncc1,CC(=O)Oc1ccc2ncccc2c1,69.0,89.4125747680664,72.15465545654297,175
3031,CCCC(=O)Cl.O=c1c(Cc2cccnc2)cn2c3ccc(F)cc3c3cc(O)cc1c32,c1ccncc1,CCCC(=O)Oc1cc2c(=O)c(Cc3cccnc3)cn3c4ccc(F)cc4c(c1)c23,70.0,68.52104949951172,54.586265563964844,175
3032,CCC(=O)Cl.COc1ccc(C=CC(=O)c2c(O)cc(OC)cc2OC)cc1,c1ccncc1,CCC(=O)Oc1cc(OC)cc(OC)c1C(=O)C=Cc1ccc(OC)cc1,90.0,72.61016082763672,75.86636352539062,175
3033,C#CCOc1cc(Cl)ncn1.Oc1ccc(Cl)cc1,CN(C)C=O.O=C([O-])[O-].[Cl-].[K+].[K+].[NH4+],C#CCOc1cc(Oc2ccc(Cl)cc2)ncn1,32.29999923706055,64.9570541381836,68.72216796875,146
3034,C#CCOc1cc(Cl)ncn1.Oc1ccccc1,CN(C)C=O.O=C([O-])[O-].[Cl-].[K+].[K+].[NH4+],C#CCOc1cc(Oc2ccccc2)ncn1,55.900001525878906,51.9434700012207,65.44520568847656,146
3035,CC#CCOc1cc(Cl)ncn1.Oc1cccc(-c2ccccc2)c1,CN(C)C=O.O=C([O-])[O-].[Cl-].[K+].[K+].[NH4+],CC#CCOc1cc(Oc2cccc(-c3ccccc3)c2)ncn1,72.19999694824219,77.8645248413086,63.20648956298828,146
3036,CC#CCOc1cc(Cl)ncn1.Oc1cc(F)ccc1F,CN(C)C=O.O=C([O-])[O-].[Cl-].[K+].[K+].[NH4+],CC#CCOc1cc(Oc2cc(F)ccc2F)ncn1,85.9000015258789,75.25839233398438,71.62100982666016,146
3037,C#CCOc1cc(Cl)ncn1.Cc1ccc(O)cc1,CN(C)C=O.O=C([O-])[O-].[Cl-].[K+].[K+].[NH4+],C#CCOc1cc(Oc2ccc(C)cc2)ncn1,98.1999969482422,60.87542343139648,66.30770874023438,146
3038,C#CCOc1cc(Cl)ncn1.COc1ccccc1O,CN(C)C=O.O=C([O-])[O-].[Cl-].[K+].[K+].[NH4+],C#CCOc1cc(Oc2ccccc2OC)ncn1,98.6999969482422,66.12496185302734,61.08053970336914,146
3039,CC#CCOc1cc(Cl)ncn1.Oc1ccccc1F,CN(C)C=O.O=C([O-])[O-].[Cl-].[K+].[K+].[NH4+],CC#CCOc1cc(Oc2ccccc2F)ncn1,91.9000015258789,64.85929870605469,70.34169006347656,146
